85448 Lindbergh Trail,Yermish’,,Russia,107.78,54.76778,42.27111,false,639,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,4,1
9118 Reinke Place,Campor,,Indonesia,37.05,-6.9812818,112.87907,true,640,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1,2
73 Linden Circle,Kauswagan,,Philippines,68.90,8.189424,124.086692,false,641,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",3,3
4 Linden Street,Zhavoronki,,Russia,30.66,55.6503772,37.1124597,true,642,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,3,1
1205 Lighthouse Bay Center,Depok,,Indonesia,82.11,-6.4024844,106.7942405,true,643,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",4,3
03 Dixon Road,Selemadeg Kelod,,Indonesia,74.05,-8.4578388,115.0104608,true,644,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2,3
0 Upham Lane,Da’anshan,,China,67.43,39.886388,115.791592,false,645,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,2,2
3760 Ramsey Crossing,Kampungbaru,,Indonesia,33.95,-1.079239,102.969002,false,646,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",5,2
1333 Weeping Birch Crossing,Gigante,,Colombia,57.99,2.384507,-75.542888,true,647,Sed ante. Vivamus tortor. Duis mattis egestas metus.,3,1
69 Atwood Hill,Évreux,A7,France,27.43,49.0261841,1.1518478,true,648,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",2,2
87415 Old Shore Road,Jiujie,,China,65.56,29.574103,106.537605,false,649,In congue. Etiam justo. Etiam pretium iaculis justo.,1,1
7 Boyd Place,Zolochiv,,Ukraine,35.84,49.80941,24.901371,true,650,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",3,3
41609 Birchwood Crossing,San Fernando,,Philippines,112.34,7.9187344,125.3297787,false,651,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",3,3
5 Carey Drive,Novoaleksandrovsk,,Russia,70.32,45.4885295,41.1600688,true,652,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",1,1
255 Moland Terrace,Alkmaar,07,Netherlands,77.97,52.6435136,4.7270746,true,653,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",3,1
254 Northfield Crossing,Saratov,,Russia,66.83,51.5182635,46.0058803,true,654,Phasellus in felis. Donec semper sapien a libero. Nam dui.,5,3
7956 Blue Bill Park Point,Gangnan,,China,30.07,23.075573,109.599556,false,655,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,1,2
23117 Mendota Lane,Mangas,,Peru,40.44,-12.064682,-77.029602,true,656,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",3,3
160 Packers Center,Verkhniy Yasenov,,Ukraine,50.78,48.1662009,24.9459851,true,657,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,2,1
792 Nevada Court,Pryluky,,Ukraine,57.69,50.5884714,32.3875825,true,658,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",5,1
43898 Kennedy Court,Vierzon,A3,France,88.10,47.2265307,2.0598182,true,659,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,5,2
25 Meadow Ridge Center,Papatowai,,New Zealand,25.50,-46.5603901,169.4690405,false,660,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,5,1
8 Hermina Court,Béboto,,Chad,60.47,8.2659713,16.9388118,true,661,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",2,3
41073 Brickson Park Alley,Banjar Bucu,,Indonesia,82.82,-8.4981905,115.2001168,false,662,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,3,3
24 Sachtjen Center,Doghs,,Armenia,52.30,40.2213038,44.271441,true,663,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1,1
28853 Troy Lane,Staryy Cherek,,Russia,90.38,43.47139,43.84694,true,664,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,2,1
6578 Myrtle Place,Ohafia-Ifigh,,Nigeria,57.44,5.61455,7.81191,false,665,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,4,3
97456 Bluestem Crossing,Oke Ila,,Nigeria,59.06,7.95,4.983333,false,666,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",3,2
59221 Reinke Lane,Vale de Madeiros,18,Portugal,43.52,40.4843379,-7.8884665,false,667,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,4,1
32405 David Place,Båstad,M,Sweden,74.71,56.4245513,12.869882,true,668,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,3,3
41 Springview Drive,Dunkerque,B4,France,37.98,51.0515566,2.3605584,false,669,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,1,3
5739 Steensland Parkway,Oudtshoorn,,South Africa,61.67,-33.4907417,22.5304693,false,670,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,2
23527 Dayton Trail,Guji,,China,42.92,26.443249,107.253334,false,671,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,4,3
2354 Marquette Center,Quanling,,China,59.34,28.373163,116.079637,true,672,Phasellus in felis. Donec semper sapien a libero. Nam dui.,2,2
6 Waubesa Drive,Sanxixiang,,China,103.87,26.097158,115.308246,true,673,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,3
34 Warbler Court,Vahdat,,Tajikistan,88.79,38.560256,69.0165511,true,674,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,3,1
39072 Fremont Road,Sobue,,Japan,26.94,35.3226984,136.5846498,false,675,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2,2
2 School Lane,Tandaltī,,Sudan,110.88,13.0142682,31.8733386,false,676,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",5,2
701 Blaine Plaza,Nong Bua Daeng,,Thailand,47.93,16.080957,101.8037812,true,677,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",2,3
1 Westerfield Drive,Tétouan,,Morocco,116.36,35.5888995,-5.3625516,false,678,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",5,2
5416 Esch Crossing,Stepnogorsk,,Kazakhstan,104.73,52.3518344,71.8852785,false,679,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,5,2
06 Nobel Drive,Nîmes,A9,France,97.16,43.8363441,4.3566473,false,680,In congue. Etiam justo. Etiam pretium iaculis justo.,4,2
42412 Stoughton Pass,Saint-Julien-en-Genevois,B9,France,31.80,46.1468572,6.0796844,true,681,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",1,1
9 Westridge Hill,Tours,A3,France,32.68,47.3892142,0.6942885,false,682,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,2,1
29 Delaware Center,Yepocapa,,Guatemala,35.17,14.5019116,-90.9550367,true,683,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2,2
84313 Lakewood Gardens Hill,Calaya,,Philippines,80.95,13.9441866,121.6308947,true,684,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",3,1
7347 Kropf Pass,Wintzenheim,C1,France,91.82,48.0684339,7.3273853,true,685,Sed ante. Vivamus tortor. Duis mattis egestas metus.,1,1
49 Elka Park,Guanaja,,Honduras,92.44,16.4826614,-85.8793252,false,686,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,2,3
68 Loftsgordon Terrace,Kokkinóchoma,,Greece,89.98,40.9282833,24.3057691,true,687,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",4,1
4113 Schurz Center,Chunoyar,,Russia,115.18,57.4492483,97.3580243,true,688,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2,1
71 Texas Pass,Babakanbungur,,Indonesia,24.42,-6.5554802,106.7246239,false,689,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,1,3
76 Pierstorff Lane,Busilak,,Philippines,100.15,14.5725312,121.0378426,false,690,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,5,3
8262 Hanover Street,Tworków,,Poland,74.70,50.0144436,18.2125197,true,691,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",3,2
5 Summerview Alley,Pondokkaha Kelod,,Indonesia,115.62,-8.736,115.4945,false,692,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",1,2
40 Claremont Point,Otaru,,Japan,49.82,32.9267098,130.845304,true,693,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",3,1
74395 Dixon Way,Studenec,,Czech Republic,100.63,49.2001199,16.0648122,false,694,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",5,3
4 Hallows Way,Ketanggi,,Indonesia,96.82,-6.7279241,111.3396498,false,695,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,5,3
78207 Northwestern Crossing,Zhaobei,,China,72.47,27.223071,103.7893123,false,696,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",4,1
98245 Park Meadow Parkway,Malasugui,,Philippines,101.03,14.152911,122.672945,true,697,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",5,1
8 Granby Hill,Las Tejeras,,Honduras,93.94,14.8032838,-88.5975892,false,698,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,4,3
0409 Morning Junction,Londiani,,Kenya,39.28,-0.1634664,35.5931397,false,699,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",3,2
9 Mayfield Circle,Ingenio,,Peru,96.18,-11.8901631,-75.2665,false,700,Phasellus in felis. Donec semper sapien a libero. Nam dui.,1,2
659 Morningstar Crossing,Paris 16,A8,France,49.53,43.4945737,5.8978018,false,701,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",1,1
9 Canary Hill,Itaperuna,,Brazil,35.43,-21.1877747,-41.8799408,true,702,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",1,3
68 Macpherson Hill,Ban Tak,,Thailand,66.21,17.0405373,99.0571089,false,703,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",5,1
690 Brickson Park Trail,Laḩij,,Yemen,78.54,13.0578415,44.8832833,true,704,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1,2
3 1st Lane,Bagé,,Brazil,44.48,-31.3317595,-54.1038619,false,705,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,1,2
89 Hollow Ridge Park,Novonukutskiy,,Russia,74.65,53.7002,102.7117,false,706,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,4,2
06 Bultman Parkway,Chociwel,,Poland,106.92,53.46687,15.33337,true,707,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",3,1
421 Pond Center,Yuli,,Nigeria,41.68,9.7031412,10.1941399,false,708,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",4,2
971 Orin Avenue,Xialaba,,China,69.81,39.596147,112.670816,false,709,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",2,1
0175 Charing Cross Drive,Lāliān,,Pakistan,66.16,31.5769405,72.4156898,true,710,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,5,3
826 Messerschmidt Terrace,Lysice,,Czech Republic,39.57,49.4515969,16.5371625,false,711,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",4,1
4 Village Green Alley,Aleysk,,Russia,117.27,52.4934588,82.7806142,false,712,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",5,3
9 Bunker Hill Trail,Tmourghout,,Morocco,104.94,33.9014372,-4.0271731,true,713,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",3,2
9 Del Mar Plaza,Daminggong,,China,40.51,34.31028,108.975658,true,714,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",3,1
56728 Scott Street,Manhete,03,Portugal,70.54,41.5485587,-8.5825398,true,715,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",5,2
8004 Kropf Parkway,Sarnaki,,Poland,115.97,52.3147542,22.8893801,true,716,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",3,3
29291 Armistice Point,Chilliwack,BC,Canada,87.18,49.16638,-121.95257,false,717,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",2,1
25815 Pawling Circle,Villa Cañás,,Argentina,53.78,-34.0028385,-61.6048678,true,718,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,1,1
6471 Texas Junction,Barwałd Górny,,Poland,65.88,49.874775,19.628749,true,719,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",4,3
6 Crownhardt Pass,Amarillo,TX,United States,33.56,32.9578909,-102.8518139,true,720,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",2,2
7272 Judy Center,Malaba,,Kenya,65.18,0.636206,34.2782765,false,721,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",4,3
3947 Lunder Place,Guaimaca,,Honduras,41.83,14.549965,-86.8270545,false,722,Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.,1,2
790 Rieder Drive,Borås,O,Sweden,114.18,57.7428698,12.9414861,false,723,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,5,1
41 Red Cloud Way,Almaty,,Kazakhstan,76.16,43.2220146,76.8512485,true,724,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,3,3
26625 Milwaukee Place,Miyakonojō,,Japan,28.23,31.6173469,131.0471926,true,725,In congue. Etiam justo. Etiam pretium iaculis justo.,5,1
3 Donald Trail,Songlong,,China,86.89,39.1971979,-84.4578361,true,726,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",5,3
278 Granby Plaza,São Pedro,03,Portugal,36.50,41.5331853,-8.2524001,true,727,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,4,3
269 Lien Crossing,Sena,,Thailand,63.05,14.3144265,100.3722477,false,728,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,2,1
24 Hazelcrest Park,Chaoyang,,China,54.55,41.57365,120.4493879,true,729,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",5,2
5 Laurel Plaza,Boroko,,Indonesia,24.75,0.9073068,123.2559847,false,730,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,2,1
22859 Melvin Parkway,Petrodvorets,,Russia,63.54,59.8863041,29.9085976,true,731,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",3,3
7 Burrows Place,Artimet,,Armenia,73.95,40.1518048,44.2673774,false,732,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",1,1
77 Sugar Point,Barra do Piraí,,Brazil,61.42,-22.4720256,-43.8273373,true,733,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",1,3
04182 Dapin Place,Pembuanghulu,,Indonesia,57.26,-2.5082067,112.1787896,false,734,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,3,3
66 Debs Place,Santa Cruz,,Peru,116.08,-8.89429,-77.7083,true,735,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",5,3
8 Northridge Avenue,Złota,,Poland,74.10,49.8799472,20.6937448,false,736,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,2,3
15302 Oxford Hill,Cibungur,,Indonesia,67.58,-6.4698758,107.4780383,true,737,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",4,3
572 Arkansas Plaza,Avignon,B8,France,56.66,43.8317876,4.3686291,false,738,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",4,3
2 International Court,Shin’ichi,,Japan,85.54,33.9352916,133.0604733,false,739,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",5,2
7258 Grasskamp Center,Venda Nova,13,Portugal,95.09,41.3193419,-8.2091148,true,740,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1,1
2982 Moulton Alley,Australia Square,NSW,Australia,119.34,-33.8651294,151.2078882,true,741,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,5,2
720 Rockefeller Way,Caleta Olivia,,Argentina,31.78,-32.9701344,-68.8462541,true,742,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,4,1
30234 Fallview Terrace,Komorniki,,Poland,67.80,49.837947,20.1528189,true,743,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",4,3
58730 Merry Alley,Miaojie,,China,56.21,27.6673175,114.4109921,true,744,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,1,1
621 Graedel Plaza,Karaidel’,,Russia,115.38,55.556613,57.1576821,false,745,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,1,3
90483 Commercial Lane,Barrie,ON,Canada,73.04,44.3244029,-79.7007211,false,746,Fusce consequat. Nulla nisl. Nunc nisl.,5,1
0 Elgar Street,Al Quşayr,,Egypt,61.31,26.106815,34.2743587,true,747,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",2,1
4041 Hazelcrest Center,Kaset Wisai,,Thailand,74.98,15.6580509,103.6131203,true,748,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,4,1
4 Orin Court,Gayle,,Jamaica,77.46,18.3267954,-77.0075055,true,749,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",5,3
22 Canary Way,Goričan,,Croatia,30.77,46.3899032,16.6974271,true,750,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",1,3
1 Buhler Circle,Taiping,,China,44.01,53.3004898,-6.2634596,false,751,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",5,1
72310 Spaight Circle,Krathum Baen,,Thailand,48.33,13.6427173,100.2712297,true,752,Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.,3,1
7463 New Castle Road,Jõgeva,,Estonia,107.86,58.7462917,26.3972118,false,753,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,3,3
33 Merrick Junction,Loznitsa,,Bulgaria,49.48,43.3497076,26.626104,false,754,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",3,1
8179 Oriole Center,Seixo,06,Portugal,104.85,40.4603188,-8.72233,false,755,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",4,3
2323 Hudson Avenue,San Juan,COA,Mexico,82.38,19.3785056,-99.1850598,false,756,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",5,2
3 Golf View Avenue,San Juan Ixcoy,,Guatemala,112.28,15.59972,-91.44528,false,757,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",4,3
64265 Mockingbird Drive,Zhucun,,China,42.66,23.274583,113.69324,false,758,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,4,2
7911 Jenifer Alley,Aviles,AS,Spain,34.34,43.5414515,-5.8855146,true,759,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,5,3
934 Rowland Crossing,Pajić Polje,,Bosnia and Herzegovina,33.48,43.9760578,17.5275042,true,760,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,4,2
029 Helena Place,Lokossa,,Benin,106.60,6.6448093,1.7198215,false,761,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",5,2
59188 Kennedy Plaza,Quimbaya,,Colombia,51.06,4.625907,-75.761865,false,762,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",3,1
51 Graceland Parkway,Artashat,,Armenia,82.58,39.9535181,44.5519782,false,763,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2,2
8 Saint Paul Terrace,Huifeng,,China,61.48,31.983055,120.183979,false,764,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,2,1
11679 Scott Plaza,San Borja,,Bolivia,65.11,-14.8518869,-66.7486446,true,765,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",5,3
236 Forest Run Terrace,Xinglongjie,,China,42.99,30.077787,108.892527,false,766,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,2,3
40 Mallard Junction,Foso,,Ghana,62.47,5.7022374,-1.2842887,true,767,"Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2,1
